mainstem,head,out,provider
2106693,22744779,22745991,2
2106787,22745291,22746079,2
2106316,22745597,22746101,2
2106206,22745661,22746131,2
2107156,22745411,22745935,2
2105989,932020129,22745837,2
2107152,22745093,22743951,2
2107133,22742949,932020125,2
2107135,22743389,22743063,2
2106441,22742203,22742341,2
2107939,22742387,22742435,2
2105184,3247492,3246980,2
2105810,3246234,3247122,2
2107127,3247236,3246702,2
2106587,3246812,3247434,2
2109810,3247444,3247604,2
2109111,3247488,3247570,2
2110777,3247462,3247598,2
2107467,3246646,3246508,2
2105758,3246498,3246078,2
2106586,3247224,3246382,2
2107933,3247480,3247582,2
2107121,3246882,3247106,2
2115203,3247574,3247574,2
2105754,6188956,6189226,2
2105709,6185956,6193928,2
2106243,6188416,6188426,2
2106431,6188594,6188550,2
2107920,6188434,6188942,2
2107901,6188242,6188278,2
2107445,6185988,6189026,2
2108595,6186096,6185990,2
2106974,6185904,6188250,2
2108567,6185920,6186234,2
2107268,6186284,6186162,2
2106504,6186264,6186154,2
2107668,6186256,6185794,2
2105807,6186848,6186218,2
2106144,6187212,6186194,2
2108224,6186294,6193940,2
2108576,6185944,6189042,2
2106365,6193896,6189054,2
2105611,6187046,6193930,2
2107277,6188210,6188952,2
2106367,6186994,6189576,2
2107116,6186998,6189552,2
2107118,6189610,25279692,2
2105669,6189668,6189294,2
2107119,6189778,6191796,2
2112247,6189640,6189750,2
2112246,6189746,6189644,2
2108192,6188758,6188782,2
2109080,6186932,932020081,2
2107458,6189322,6188398,2
2108587,6189626,6189298,2
2107262,6191194,6188870,2
2112245,6189666,6189648,2
2109077,6191726,25279670,2
2106666,6188422,6193926,2
2107267,6186022,6193922,2
2109692,6185936,6185968,2
2107645,6188826,6193934,2
2106755,6191154,6189290,2
2105135,6203040,6199454,2
2105753,6199744,6200334,2
2107248,6200210,6200604,2
2110498,6199860,6200238,2
2106747,6199926,6199908,2
2107247,6200234,6199916,2
2105867,6201960,6200434,2
2106753,6200584,6200462,2
2106356,6201956,6202506,2
2105648,6203624,6202542,2
2106092,6202730,6203346,2
2106139,6202656,6202400,2
2106966,6202556,6203004,2
2108531,6200152,6200496,2
2109599,6199850,6200230,2
2109598,6199810,6200386,2
2105626,6211924,6219840,2
2106838,6211828,6212224,2
2105521,6212830,6219854,2
2106841,6211834,6212434,2
2107603,6211510,6211734,2
2106740,6211630,6212656,2
2106288,6213184,6212614,2
2106350,6213186,6216070,2
2105494,6217654,6216106,2
2106846,6217610,6217280,2
2106847,6217770,6217236,2
2106955,6213182,6212786,2
2105894,6227466,6228830,2
2105248,6224394,6229206,2
2105607,6226982,6229476,2
2106413,6229336,6228840,2
2106232,6229312,6228954,2
2106347,6229314,932030057,2
2108408,6228366,932030062,2
2106407,26408256,6229194,2
2106487,26408220,6229144,2
2105683,6224448,6228574,2
2106285,6228242,6228658,2
2106042,6227724,6228886,2
2104864,26408394,26408400,2
2117427,6240415,6242077,2
2117358,6240205,6241841,2
2117498,6245430,6251382,2
2117910,6250214,6251384,2
2118031,6245614,6251140,2
2117945,6246324,6251106,2
2118019,6245620,6249400,2
2117958,6245194,6249450,2
2118037,6246364,6249994,2
2118130,6250130,6249998,2
2118278,6250412,6250428,2
2118132,6245886,6249518,2
2118178,6245338,6245606,2
2117551,6245476,6248502,2
2117597,6247938,6248504,2
2118237,6251432,6250652,2
2120892,6262758,6261978,2
2119648,6261676,6261880,2
2119668,6261312,6261298,2
2120891,6262844,6261976,2
2119687,6261182,6261882,2
2121060,6261360,26432086,2
2119768,9514074,6264182,2
2119981,9512914,9514108,2
2119860,9514072,9514032,2
2119916,9512718,9513008,2
2120064,9512828,9513818,2
2120010,9514178,9512994,2
2119970,9514658,9513668,2
2119837,9515272,9513452,2
2120020,9515558,9514872,2
2119893,9514928,9515870,2
2119975,9515642,9515604,2
2119880,9515708,9515960,2
2119924,9515278,26606911,2
2119913,932030165,9515732,2
2120179,9514088,9513990,2
2120035,9515520,9514874,2
2120017,9513848,9513832,2
2121123,9509236,9509774,2
2121200,9496216,9496576,2
2121819,9496244,9503992,2
2121298,9499614,9499898,2
2121871,9499634,932030044,2
2121322,9498564,9498890,2
2121801,9500180,9500052,2
2121418,9499704,9500154,2
2121446,9498466,9500108,2
2121494,9499632,9499968,2
2124257,2615082,2617440,2
2125618,2615066,2616942,2
2122629,2612780,24903800,2
2128138,2612932,2612842,2
2125058,2613320,2613498,2
2126500,2614002,2613510,2
2125218,2613994,2614122,2
2126160,2613642,2614240,2
2124255,2613426,2614146,2
2124330,2617668,2617370,2
2124407,2615336,2617552,2
2124917,2616952,2617386,2
2125223,2617106,2617492,2
2125628,2616970,2617040,2
2125054,2617726,2617564,2
2126145,2617596,2617354,2
2123218,1748535,1752159,2
2123358,1748623,1752113,2
2124252,1750397,1750427,2
2124911,1750693,1750487,2
2132922,1748611,1748745,2
2126907,1748619,1748719,2
2127429,1748715,1748567,2
2129056,1748713,1748723,2
2125403,1750711,1752121,2
2128106,1748549,1748753,2
2123029,2739724,2741462,2
2124673,2739324,2739540,2
2123563,2742458,2743192,2
2123562,2743020,2742550,2
2124906,2743454,2742850,2
2125204,2743458,2742580,2
2125605,2739550,2739534,2
2124905,2742916,2742902,2
2123695,4150780,4151820,2
2123000,4148406,4158256,2
2123206,4146586,4150230,2
2126823,4147374,4147394,2
2124901,4148360,4147592,2
2123391,4148354,4151446,2
2124886,4147422,4147552,2
2124176,4148386,4147764,2
2124778,4148444,4151386,2
2123730,4152740,4151396,2
2124890,4151228,4151600,2
2124067,4150670,4151658,2
2123454,4153478,4151824,2
2123957,4152752,4153150,2
2123372,4153398,4158246,2
2123592,4153758,4154496,2
2124314,4147996,4147822,2
2125363,4148436,4147882,2
2124665,4148468,4151440,2
2125191,4153018,4153238,2
2125195,4154554,4158230,2
2125018,4153344,4154356,2
2123816,4153806,4154334,2
2124653,4153770,4154486,2
2124306,2590287,2590295,2
2125163,2586671,2590183,2
2123390,932040128,2588477,2
2124113,2586449,2588465,2
2123389,2583751,2588373,2
2123250,24944762,2588311,2
2123653,2591053,2591437,2
2124551,2586205,2588225,2
2125549,2586659,2591441,2
2125797,2588161,2588483,2
2125161,2587757,2588427,2
2124758,2588137,2591487,2
2124877,2587893,2588455,2
2124464,2583519,2586781,2
2122894,4185373,4188251,2
2123851,4186011,4188169,2
2123473,4186105,4186353,2
2124743,4186515,4185805,2
2124301,4187569,4188285,2
2124635,4187935,4188175,2
2125148,4185223,4185507,2
2125331,4187931,4188349,2
2126371,4187619,4188257,2
2124747,4187615,4188185,2
2124746,4187525,4188161,2
2124303,4185967,4188343,2
2125338,4189335,4188265,2
2125144,4187049,4188123,2
2125749,4187411,4188241,2
2124299,4185517,4186347,2
2124547,4189357,4187763,2
2125765,4187813,4187845,2
2126753,4187547,4188207,2
2124639,4187373,4188139,2
2126027,4188329,4187053,2
2126746,4185945,4186557,2
2124459,4185217,4186385,2
2125750,4187933,4187383,2
2126340,4187515,4188275,2
2125136,4481265,4481901,2
2123352,4481277,4485573,2
2125138,4481009,4481689,2
2123997,4480865,4480901,2
2123136,4482705,4485575,2
2125521,4482661,4482733,2
2126713,4481391,4481329,2
2126723,4482673,4482841,2
2124454,4482887,4483005,2
2125744,4481033,4481885,2
2124989,4481227,4481803,2
2123715,4495838,4499332,2
2123495,4495834,4496230,2
2123446,4495260,4495994,2
2123680,4491568,4495870,2
2124978,4491144,4499292,2
2123276,4492472,4488284,2
2123796,4492074,4490974,2
2124523,4492090,4492302,2
2123523,4491882,4492216,2
2126322,4489024,4499294,2
2123942,4489046,4499320,2
2123761,4489232,4499322,2
2123846,4489234,4496250,2
2123883,4494612,4496280,2
2123884,4491624,4494968,2
2124281,4491200,4491946,2
2125970,4492072,4490914,2
2124836,4490938,4490854,2
2128581,4489136,4495680,2
2124850,4489220,4489194,2
2126320,4487958,4488278,2
2123681,4491278,4490858,2
2123801,4492496,4491284,2
2124835,4496544,4496304,2
2123919,9480600,24903436,2
2122873,4779361,4784843,2
2124205,4781295,4782625,2
2123246,4780573,4782543,2
2124514,4782637,4782189,2
2124031,4780619,4782395,2
2123676,4778885,4782271,2
2123320,4779265,4779719,2
2124711,4779441,4779589,2
2123578,4783183,4782309,2
2124826,4779739,4783025,2
2124211,4782699,4782505,2
2126257,4783325,4780829,2
2125456,4781459,4782361,2
2124710,4780795,4782399,2
2125269,4780535,4779047,2
2124273,4781075,4781633,2
2125280,4783317,4783453,2
2124603,4780755,4781197,2
2124706,4780561,4780961,2
2125278,4781931,4782565,2
2127105,4782645,4780613,2
2124715,4782963,4782241,2
2125460,4780569,4782257,2
2124433,4781857,4782535,2
2125274,4779811,4783007,2
2126620,4779345,932040163,2
2126246,4778967,4779033,2
2127057,4781573,4782489,2
2123790,4653408,24902858,2
2123257,9480984,24903606,2
2123164,932040319,24903778,2
2123461,8080242,25039924,2
2124943,4653628,24902860,2
2123122,4648462,4655444,2
2123517,4648454,4650714,2
2125249,4650586,4650716,2
2123116,4651366,24902758,2
2123789,4650968,4655446,2
2124812,4652318,4651348,2
2125256,4650868,4651888,2
2143319,4651966,4774846,2
2125443,4650800,4650726,2
2124508,4648554,4650554,2
2124597,4648424,4648506,2
2121886,9483276,9483638,2
2122136,9480528,9486502,2
2122224,9483412,9489918,2
2122180,9479388,9486124,2
2122222,9481600,9482080,2
2122181,9481700,9485452,2
2123148,9480898,24903548,2
2122247,9485572,9486182,2
2123221,9482568,9489888,2
2123210,9485402,24903694,2
2137423,9484920,9486530,2
2122315,9485454,9485822,2
2124192,8074230,25039918,2
2138256,8077312,8077930,2
2138266,8077218,8078044,2
2137976,8077030,8080210,2
2137498,8077658,8077778,2
2137830,8074920,8075804,2
2137849,8077028,8077524,2
2137593,8074586,8075784,2
2138122,8074576,8075926,2
2137864,8074914,8075316,2
2138425,9441125,9442313,2
2140768,9441143,9468645,2
2140776,9442081,9442157,2
2141019,9441153,9454915,2
2141029,9453765,9443483,2
2141034,9441463,26812353,2
2141044,9453757,9454905,2
2138503,9453883,9454953,2
2140907,9453929,26812379,2
2139323,9454327,9455193,2
2139468,9454413,9455285,2
2139509,9454061,9455643,2
2139591,9454625,9468683,2
2139529,9453891,9468691,2
2139576,9444917,9447825,2
2139694,9444731,9454141,2
2139773,9454765,9455599,2
2139563,9453933,9455405,2
2139659,9445363,9447945,2
2139611,9446661,9455373,2
2139596,9454619,9456541,2
2139663,9457315,9468557,2
2139746,9445021,9454323,2
2139947,9454049,9454363,2
2119548,6263238,6263394,2
2141287,9436399,9436865,2
2141301,9434011,9436873,2
2141332,9435243,166178382,2
2141396,9436621,9438945,2
2141568,9436641,9436881,2
2141585,9436959,9436915,2
2141357,9433769,9433773,2
2141353,9434097,9436785,2
2141653,9436367,9436775,2
2152005,8407403,8415649,2
2151607,8410489,8410651,2
2151643,8410265,8410687,2
2152176,8408903,8415685,2
2179801,12055084,12059272,2
194408,8083449,4726685,2
198501,8087727,8087859,2
198970,8088189,8088241,2
197734,8086001,8086787,2
201165,8087021,8086857,2
200079,8086827,8086667,2
196821,8083911,8086463,2
225065,8085991,8085991,2
197497,8083839,8085959,2
199152,8083715,8084047,2
197357,8083509,8093139,2
201157,8083661,8083623,2
199557,8083437,8084447,2
197821,8084295,8083737,2
197163,8085209,8086509,2
200740,8085879,8085447,2
204190,8085661,8086563,2
195845,8084909,8093155,2
197427,8085785,8086529,2
197499,8085017,8085395,2
201167,8084927,8085175,2
204215,8085227,8085337,2
201166,8085367,8085617,2
200739,8087663,8086785,2
198510,8088187,8087893,2
200387,8086959,8087961,2
204217,8084963,8085029,2
199559,8088533,8088151,2
200067,8089193,8089075,2
198650,8088935,8089017,2
198117,8089233,8088161,2
195090,9419653,9428011,2
199333,9423553,9423983,2
199135,9423447,9423963,2
200052,9423117,9423099,2
199332,9419671,9420953,2
200700,9420097,9420195,2
199136,9421141,9420747,2
201122,9420277,9420547,2
201120,9420645,9422755,2
201142,9421157,9423065,2
195576,9420621,9423885,2
195210,9419817,9423961,2
202272,9423165,9423907,2
195909,9420887,9424079,2
201133,9420143,9420567,2
199790,9422439,9423733,2
199341,9420611,9422105,2
200059,9420521,9421929,2
199782,9419745,9420921,2
197567,9421815,9422407,2
199551,9424501,9424559,2
200062,9423881,9424009,2
200354,9420965,9420227,2
199138,9420877,9419917,2
198351,8103765,8103035,2
197813,8103329,8102923,2
197219,8100935,8106363,2
198636,8099907,8101505,2
200034,8101907,8102955,2
195840,8100671,8106365,2
197722,8102669,8101799,2
196626,8103093,8102069,2
199535,8100801,8101283,2
199771,8103175,8101473,2
199328,8101625,8103031,2
196196,8102671,8103743,2
202999,8099925,8100055,2
198004,8103761,8102995,2
195069,8111301,8121545,2
196809,8110475,8110947,2
201079,8110577,8110889,2
200663,8110741,8110571,2
205486,8110583,8110575,2
204008,8110625,8110907,2
200330,8110667,8110925,2
207831,8110635,8110713,2
196108,8111749,8110847,2
198103,8112161,8111965,2
198102,8111137,8112649,2
205487,8110521,8110893,2
205521,8111003,8110721,2
201082,8111217,8112271,2
200666,8112471,8112383,2
200326,8111211,8112181,2
200672,8110805,8111891,2
201089,8112213,8112183,2
212826,8110469,8110479,2
198779,8117875,8118495,2
200013,8117839,8118489,2
198343,8117683,8118411,2
200654,8118359,8118427,2
198781,8117633,8119219,2
197029,8117085,8119225,2
201584,8118937,8119057,2
199756,8118819,8118975,2
198215,8117303,8118875,2
201071,8117131,8118811,2
207777,8119151,8118829,2
212730,8118833,8119149,2
207776,8119153,8118885,2
203989,8119161,8118893,2
201069,8119167,8118949,2
197897,8119635,8118463,2
199523,8119111,8118245,2
199118,8119653,8118143,2
202186,8119023,8119009,2
198784,8119543,8118567,2
200021,8119859,8118291,2
196620,4196304,4196282,2
198089,4196022,4195952,2
198615,4196376,4195726,2
197888,4195218,4199544,2
196497,4195146,4199500,2
200001,4197158,4197720,2
200632,4197048,4197718,2
197478,4197030,4205222,2
197712,4197696,4199304,2
202921,4197224,4197654,2
196423,4198802,4205204,2
197800,4198894,4198266,2
199108,4199874,4198178,2
197027,4201060,4199620,2
199515,4199882,4198988,2
196352,4201114,4196292,2
200287,4200550,4200470,2
199993,4196328,4195520,2
200307,4198008,4198182,2
201060,4199726,4197756,2
199299,4199778,4199516,2
198334,4196084,4198700,2
199099,4199866,4199522,2
199498,4199852,4199170,2
199509,4197228,4197472,2
200636,4197014,4197360,2
200289,4196306,4195476,2
199292,4195122,4195788,2
196526,8149575,8157097,2
198198,2604699,2604981,2
199290,2604833,2604627,2
196853,2604615,2604961,2
196707,25279228,2603201,2
199486,2603823,2602919,2
196052,2598815,2601137,2
196285,2601893,2607827,2
197886,2601799,2602531,2
198924,2602019,2602823,2
201513,2602241,2602583,2
198610,2603245,2603077,2
201509,2602101,2603099,2
199980,2600587,2601191,2
199096,2603267,2602437,2
200276,2602107,2603123,2
198204,2600533,2600319,2
199983,2600299,2601197,2
201488,2604507,2604575,2
201020,2601795,2602013,2
199988,2602945,2602993,2
200282,2602685,2604967,2
198328,2600581,2600201,2
201016,2602575,2603217,2
198460,2601291,2603169,2
198084,2600725,2603175,2
194819,4674497,8153845,2
197017,4674741,4674987,2
196000,4674747,4672535,2
196706,4674045,4672413,2
197975,4671849,4674925,2
200586,4673315,4675087,2
199714,4673779,4673215,2
200249,4671769,4672415,2
199274,4674371,4674127,2
203772,4673005,4673177,2
200582,4672341,4672511,2
199272,4673591,4674913,2
198191,4671569,4672393,2
200989,4674203,4673685,2
199969,4673765,4673935,2
199960,4671665,4672465,2
198601,4673209,4672121,2
199970,4672949,4672451,2
201477,4674455,4675027,2
199708,4673953,4673647,2
195286,8127497,8126185,2
195373,8124125,8127653,2
196023,8124287,8125575,2
198595,8124721,8125125,2
196219,8125207,8130201,2
197618,8124793,8125825,2
197783,8126435,932050135,2
200963,8126577,8127573,2
199697,8125601,8126409,2
200965,8127259,8127015,2
199956,8127137,8127585,2
198314,8126471,8127635,2
199265,8126833,8127081,2
199263,8127499,8127113,2
200575,8127165,8127603,2
202030,8126761,8126839,2
200569,8126431,8127563,2
200961,8126395,8127531,2
201442,8124835,8125161,2
200547,8134948,8135628,2
195409,8133756,8135560,2
196698,8133770,8134614,2
200555,8135314,8135616,2
202009,8135088,8135600,2
202007,8134700,8135518,2
201423,8135702,8135584,2
199934,8134772,8135496,2
200222,8134628,8135484,2
200554,8135208,8135568,2
198734,8134058,8134694,2
200936,8134426,8134878,2
195650,8140562,8139692,2
197691,8139386,8139392,2
199060,8140322,8140404,2
201980,8140346,8140296,2
196792,8139486,8139704,2
203631,8139644,8139650,2
200933,8139506,8139342,2
199248,8139496,8139752,2
204953,8140292,8140266,2
201404,8140046,8140062,2
199929,8140264,8140126,2
195035,8143068,8145274,2
196949,8144158,8145238,2
199670,8144170,8144828,2
198578,8143690,8144292,2
199922,8143004,8143262,2
196342,8143770,8143516,2
203588,8144144,8144812,2
200213,8144048,8144618,2
199919,8143988,8143552,2
200208,8143058,8144508,2
200204,8143492,8143686,2
198178,8143968,8144520,2
201382,8144816,8144946,2
198434,8144286,8145176,2
201396,8143954,932050217,2
200211,8143832,8144238,2
198300,8143026,8143412,2
197603,8151791,8153809,2
196891,8151035,8152687,2
198292,8151377,8151579,2
195527,8150655,8152457,2
198567,8149777,8150403,2
200891,8150579,8151071,2
198295,8152803,8153495,2
199666,8153349,8152539,2
197387,8154129,8153797,2
200184,8151745,8151997,2
200886,8151695,8151953,2
201935,8152771,8152807,2
200190,8152857,8153011,2
202632,8149579,8149891,2
201931,8152599,8150765,2
199235,8149795,8150495,2
200191,8150139,8149639,2
200904,8153351,8153585,2
197457,8153289,8152523,2
199231,8150029,8150601,2
200503,24841110,8151415,2
201371,8152829,8153057,2
202664,8153173,932050186,2
202656,8153163,8152327,2
199912,8153315,8153513,2
199663,8150049,8149877,2
201933,8151251,8151431,2
201360,8149677,8150463,2
201926,8152205,8150877,2
200888,8151719,8152543,2
197950,4518704,4518876,2
197764,4517838,4518854,2
199648,4518164,4518188,2
201888,4517826,4518230,2
197061,4517364,4518796,2
197123,4517448,4518740,2
195461,4519254,4518786,2
195897,4519870,4518790,2
197763,4520220,4518964,2
200872,4517524,4517250,2
200492,4517820,4517828,2
199226,4519842,4519966,2
198562,4519134,4519452,2
198714,4520138,4518158,2
199654,4519704,4520444,2
201898,4519222,4519428,2
198712,4519110,4519400,2
200494,4520494,4519556,2
202568,4518450,4518462,2
197854,4518482,4523984,2
199218,4518556,4521248,2
194806,4684206,4703613,2
196887,4681868,4684350,2
198161,4681866,4683114,2
196886,4682866,4683120,2
200477,4682408,4682494,2
199881,4682724,4682700,2
198160,4682996,4683880,2
200858,4682738,4683712,2
198864,4684228,4683700,2
201315,4684210,4684076,2
206461,4684100,4684244,2
199211,4681822,4683072,2
199640,4683604,4684348,2
199638,4683808,4683874,2
203411,4682356,4682446,2
203410,4683042,4682562,2
198551,4682978,4682660,2
195116,4691013,4688451,2
197939,4688863,4690233,2
196603,4689465,4689837,2
197674,4688641,4689317,2
199628,4689625,4689873,2
200463,4691073,4689981,2
198543,4691089,4689953,2
197941,4691091,4690277,2
199875,4691077,4690787,2
196939,4689253,4690371,2
200843,4689053,4690217,2
198547,4688403,4688799,2
200841,4689921,4690879,2
197842,4696811,4697553,2
198843,4696037,4696307,2
195597,4700457,4700091,2
200140,4700511,4700393,2
198851,4699649,4699667,2
199194,4699873,4699381,2
195437,4699561,4697609,2
198040,4698773,4697113,2
197306,4698949,4699897,2
199612,4696061,4696183,2
199616,4697089,4700025,2
199619,4699567,4699377,2
200144,4698543,4697525,2
200819,4699607,4699533,2
198846,4699349,4699457,2
